producto_id,familia,categoria,subfamilia_slug,nombre,referencia,precio_eur,gama_marca,grosor_nm,cabos,formato,longitud_m,contenido_cantidad,contenido_unidad,color_nombre,color_codigo,cremallera_maya,cremallera_material,cremallera_tipo,cremallera_largo_cm,ancho_mm,acabado,aguja_sistema,aguja_calibre,soporte,es_pack,unidades_pack,es_outlet,eje_variedad,kits,n_kits,kit_a_marroquineria,kit_b_tapiceria,kit_c_bolsos,kit_d_costura_tecnica,kit_e_bordado,kit_f_acabado,url
3875-R+43455+JZCT8,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0406,R-43455-JZCT8,2.29,TERA,40,,Bobina,400.0,,,Marrón,0406,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3875-R+43455+JZCT8.html
3704-R+43455+AVVIU,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0438,R-43455-AVVIU,2.29,TERA,40,,Bobina,400.0,,,Marrón,0438,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3704-R+43455+AVVIU.html
537-R+43470,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0439,R-43470,2.29,TERA,40,,Bobina,400.0,,,Marrón,0439,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/537-R+43470.html
3993-R+43455+2AP43,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0443,R-43455-2AP43,2.29,TERA,40,,Bobina,400.0,,,Marrón,0443,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3993-R+43455+2AP43.html
4025-R+43455+O2275,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0444,R-43455-O2275,2.29,TERA,40,,Bobina,400.0,,,Marrón,0444,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4025-R+43455+O2275.html
3638-R+43455+YVY83,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0446,R-43455-YVY83,2.29,TERA,40,,Bobina,400.0,,,Marrón,0446,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3638-R+43455+YVY83.html
3961-R+43455+CO0F3,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0450,R-43455-CO0F3,2.29,TERA,40,,Bobina,400.0,,,Marrón,0450,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3961-R+43455+CO0F3.html
3670-R+43455+ZIQLH,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0452,R-43455-ZIQLH,2.29,TERA,40,,Bobina,400.0,,,Marrón,0452,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3670-R+43455+ZIQLH.html
3881-R+43455+FUPOJ,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0673,R-43455-FUPOJ,2.29,TERA,40,,Bobina,400.0,,,Marrón,0673,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3881-R+43455+FUPOJ.html
3714-R+43455+T5CIT,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0682,R-43455-T5CIT,2.29,TERA,40,,Bobina,400.0,,,Marrón,0682,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3714-R+43455+T5CIT.html
541-R+43474,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0724,R-43474,2.29,TERA,40,,Bobina,400.0,,,Marrón,0724,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/541-R+43474.html
3879-R+43455+H3KPN,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0767,R-43455-H3KPN,2.29,TERA,40,,Bobina,400.0,,,Marrón,0767,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3879-R+43455+H3KPN.html
3700-R+43455+DM1WU,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0772,R-43455-DM1WU,2.29,TERA,40,,Bobina,400.0,,,Marrón,0772,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3700-R+43455+DM1WU.html
3983-R+43455+VVNNX,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0776,R-43455-VVNNX,2.29,TERA,40,,Bobina,400.0,,,Marrón,0776,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3983-R+43455+VVNNX.html
3652-R+43455+HO7YT,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0815,R-43455-HO7YT,2.29,TERA,40,,Bobina,400.0,,,Marrón,0815,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3652-R+43455+HO7YT.html
3644-R+43455+BBV8V,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0816,R-43455-BBV8V,2.29,TERA,40,,Bobina,400.0,,,Marrón,0816,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3644-R+43455+BBV8V.html
3845-R+43455+0N7JR,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0831,R-43455-0N7JR,2.29,TERA,40,,Bobina,400.0,,,Marrón,0831,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3845-R+43455+0N7JR.html
3873-R+43455+SCROW,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0842,R-43455-SCROW,2.29,TERA,40,,Bobina,400.0,,,Marrón,0842,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3873-R+43455+SCROW.html
3678-R+43455+9CQVA,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/0969,R-43455-9CQVA,2.29,TERA,40,,Bobina,400.0,,,Marrón,0969,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3678-R+43455+9CQVA.html
3855-R+43455+B0IBM,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/1293,R-43455-B0IBM,2.29,TERA,40,,Bobina,400.0,,,Marrón,1293,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3855-R+43455+B0IBM.html
3947-R+43455+2KLEU,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/3830,R-43455-2KLEU,2.29,TERA,40,,Bobina,400.0,,,Marrón,3830,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3947-R+43455+2KLEU.html
4009-R+43455+06NJA,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/3973,R-43455-06NJA,2.29,TERA,40,,Bobina,400.0,,,Marrón,3973,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4009-R+43455+06NJA.html
3975-R+43455+Q9OII,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/4039,R-43455-Q9OII,2.29,TERA,40,,Bobina,400.0,,,Marrón,4039,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3975-R+43455+Q9OII.html
3869-R+43455+IGFSY,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/4041,R-43455-IGFSY,2.29,TERA,40,,Bobina,400.0,,,Marrón,4041,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3869-R+43455+IGFSY.html
3941-R+43455+GUSQI,HILOS,Tera 40,tera-40,BOBINA HILO MARRÓN TERA 40 400 MTS. C/5662,R-43455-GUSQI,2.29,TERA,40,,Bobina,400.0,,,Marrón,5662,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3941-R+43455+GUSQI.html
3903-R+43455+R4GTU,HILOS,Tera 40,tera-40,BOBINA HILO MORADO OSCURO TERA 40 400 MTS. C/0032,R-43455-R4GTU,2.29,TERA,40,,Bobina,400.0,,,Morado Oscuro,0032,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3903-R+43455+R4GTU.html
3669-R+43455+LWTQF,HILOS,Tera 40,tera-40,BOBINA HILO MORADO OSCURO TERA 40 400 MTS. C/0324,R-43455-LWTQF,2.29,TERA,40,,Bobina,400.0,,,Morado Oscuro,0324,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3669-R+43455+LWTQF.html
3359-R+43481+ZC5YC,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40 1200 MTS. C/0732,R-43481-ZC5YC,6.54,TERA,40,,Bobina,1200.0,,,Morado,0732,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3359-R+43481+ZC5YC.html
574-R+43508,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40 1200 MTS. C/3996,R-43508,6.54,TERA,40,,Bobina,1200.0,,,Morado,3996,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/574-R+43508.html
3847-R+43455+TOAEI,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40 400 MTS. C/0130,R-43455-TOAEI,2.29,TERA,40,,Bobina,400.0,,,Morado,0130,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3847-R+43455+TOAEI.html
3953-R+43455+XZZJW,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40 400 MTS. C/0575,R-43455-XZZJW,2.29,TERA,40,,Bobina,400.0,,,Morado,0575,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3953-R+43455+XZZJW.html
3692-R+43455+MNU6J,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40 400 MTS. C/0732,R-43455-MNU6J,2.29,TERA,40,,Bobina,400.0,,,Morado,0732,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3692-R+43455+MNU6J.html
547-R+43480,HILOS,Tera 40,tera-40,BOBINA HILO MORADO TERA 40/3 400 MTS. C/3996,R-43480,2.29,TERA,40,3,Bobina,400.0,,,Morado,3996,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/547-R+43480.html
557-R+43490,HILOS,Tera 40,tera-40,BOBINA HILO MORADO VIOLETA TERA 40 1200 MTS. C/0247,R-43490,6.54,TERA,40,,Bobina,1200.0,,,Morado,0247,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/557-R+43490.html
531-R+43464,HILOS,Tera 40,tera-40,BOBINA HILO MORADO VIOLETA TERA 40 400 MTS. C/0247,R-43464,2.29,TERA,40,,Bobina,400.0,,,Morado,0247,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/531-R+43464.html
4088-R+43481+JD25D,HILOS,Tera 40,tera-40,BOBINA HILO MSRRÓN TERA 40 1200 MTS. C/0444,R-43481-JD25D,6.54,TERA,40,,Bobina,1200.0,,,,0444,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4088-R+43481+JD25D.html
572-R+43506,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA FLUOR TERA 40 1200 MTS. C/3871,R-43506,6.54,TERA,40,,Bobina,1200.0,,,Naranja Flúor,3871,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/572-R+43506.html
546-R+43479,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA FLUOR TERA 40 400 MTS. C/3871,R-43479,2.29,TERA,40,,Bobina,400.0,,,Naranja Flúor,3871,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/546-R+43479.html
3933-R+43455+OLUUN,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA OSCURO TERA 40 400 MTS. C/7996,R-43455-OLUUN,2.29,TERA,40,,Bobina,400.0,,,Naranja Oscuro,7996,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3933-R+43455+OLUUN.html
4048-R+43481+NVO1B,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/0155,R-43481-NVO1B,6.54,TERA,40,,Bobina,1200.0,,,Naranja,0155,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4048-R+43481+NVO1B.html
4067-R+43481+GJT6L,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/0300,R-43481-GJT6L,6.54,TERA,40,,Bobina,1200.0,,,Naranja,0300,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4067-R+43481+GJT6L.html
560-R+43493,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/0351,R-43493,6.54,TERA,40,,Bobina,1200.0,,,Naranja,0351,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/560-R+43493.html
4103-R+43481+Y2AUS,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/0589,R-43481-Y2AUS,6.54,TERA,40,,Bobina,1200.0,,,Naranja,0589,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4103-R+43481+Y2AUS.html
4169-R+43481+S4M8O,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/0932,R-43481-S4M8O,6.54,TERA,40,,Bobina,1200.0,,,Naranja,0932,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4169-R+43481+S4M8O.html
4193-R+43481+AZZUS,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 1200 MTS. C/3995,R-43481-AZZUS,6.54,TERA,40,,Bobina,1200.0,,,Naranja,3995,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4193-R+43481+AZZUS.html
3901-R+43455+YZ1J3,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0155,R-43455-YZ1J3,2.29,TERA,40,,Bobina,400.0,,,Naranja,0155,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3901-R+43455+YZ1J3.html
3919-R+43455+37MMK,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0300,R-43455-37MMK,2.29,TERA,40,,Bobina,400.0,,,Naranja,0300,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3919-R+43455+37MMK.html
534-R+43467,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0351,R-43467,2.29,TERA,40,,Bobina,400.0,,,Naranja,0351,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/534-R+43467.html
4007-R+43455+HTEPR,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0362,R-43455-HTEPR,2.29,TERA,40,,Bobina,400.0,,,Naranja,0362,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4007-R+43455+HTEPR.html
3849-R+43455+6JPKD,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0589,R-43455-6JPKD,2.29,TERA,40,,Bobina,400.0,,,Naranja,0589,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3849-R+43455+6JPKD.html
3995-R+43455+GKJK5,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/0932,R-43455-GKJK5,2.29,TERA,40,,Bobina,400.0,,,Naranja,0932,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3995-R+43455+GKJK5.html
3883-R+43455+IQIOJ,HILOS,Tera 40,tera-40,BOBINA HILO NARANJA TERA 40 400 MTS. C/3995,R-43455-IQIOJ,2.29,TERA,40,,Bobina,400.0,,,Naranja,3995,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3883-R+43455+IQIOJ.html
548-R+43481,HILOS,Tera 40,tera-40,BOBINA HILO NEGRO TERA 40 1200 MTS. C/0000,R-43481,6.54,TERA,40,,Bobina,1200.0,,,Negro,0000,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/548-R+43481.html
522-R+43455,HILOS,Tera 40,tera-40,BOBINA HILO NEGRO TERA 40 400 MTS. C/0000,R-43455,2.29,TERA,40,,Bobina,400.0,,,Negro,0000,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/522-R+43455.html
4058-R+43481+FECQW,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 1200 MTS. C/0221,R-43481-FECQW,6.54,TERA,40,,Bobina,1200.0,,,Rojo,0221,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4058-R+43481+FECQW.html
4047-R+43481+P5CQS,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 1200 MTS. C/0226,R-43481-P5CQS,6.54,TERA,40,,Bobina,1200.0,,,Rojo,0226,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4047-R+43481+P5CQS.html
4073-R+43481+1Q1SV,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 1200 MTS. C/0368,R-43481-1Q1SV,6.54,TERA,40,,Bobina,1200.0,,,Rojo,0368,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4073-R+43481+1Q1SV.html
3664-R+43455+OSD8V,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 400 MTS. C/0174,R-43455-OSD8V,2.29,TERA,40,,Bobina,400.0,,,Rojo,0174,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3664-R+43455+OSD8V.html
3674-R+43455+7G43K,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 400 MTS. C/0221,R-43455-7G43K,2.29,TERA,40,,Bobina,400.0,,,Rojo,0221,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3674-R+43455+7G43K.html
3863-R+43455+DREWP,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 400 MTS. C/0226,R-43455-DREWP,2.29,TERA,40,,Bobina,400.0,,,Rojo,0226,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3863-R+43455+DREWP.html
4011-R+43455+SECZM,HILOS,Tera 40,tera-40,BOBINA HILO ROJO BURDEOS TERA 40 400 MTS. C/0368,R-43455-SECZM,2.29,TERA,40,,Bobina,400.0,,,Rojo,0368,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4011-R+43455+SECZM.html
4151-R+43481+WVUWG,HILOS,Tera 40,tera-40,BOBINA HILO ROJO CAOBA TERA 40 1200 MTS. C/0837,R-43481-WVUWG,6.54,TERA,40,,Bobina,1200.0,,,Rojo Caoba,0837,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4151-R+43481+WVUWG.html
3923-R+43455+SOWZW,HILOS,Tera 40,tera-40,BOBINA HILO ROJO CAOBA TERA 40 400 MTS. C/0837,R-43455-SOWZW,2.29,TERA,40,,Bobina,400.0,,,Rojo Caoba,0837,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3923-R+43455+SOWZW.html
543-R+43476,HILOS,Tera 40,tera-40,BOBINA HILO ROJO FLUOR TERA 40 400 MTS. C/3722,R-43476,2.29,TERA,40,,Bobina,400.0,,,Rojo Flúor,3722,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/543-R+43476.html
573-R+43507,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 1200 MTS. C/0012,R-43507,6.54,TERA,40,,Bobina,1200.0,,,Rojo,0012,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/573-R+43507.html
553-R+43486,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 1200 MTS. C/0156,R-43486,6.54,TERA,40,,Bobina,1200.0,,,Rojo,0156,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/553-R+43486.html
3969-R+43455+6F6X2,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 400 MTS. C/0012,R-43455-6F6X2,2.29,TERA,40,,Bobina,400.0,,,Rojo,0012,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3969-R+43455+6F6X2.html
527-R+43460,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 400 MTS. C/0156,R-43460,2.29,TERA,40,,Bobina,400.0,,,Rojo,0156,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/527-R+43460.html
3646-R+43455+09PLC,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 400 MTS. C/0367,R-43455-09PLC,2.29,TERA,40,,Bobina,400.0,,,Rojo,0367,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3646-R+43455+09PLC.html
3867-R+43455+JVQIM,HILOS,Tera 40,tera-40,BOBINA HILO ROJO TERA 40 400 MTS. C/0383,R-43455-JVQIM,2.29,TERA,40,,Bobina,400.0,,,Rojo,0383,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3867-R+43455+JVQIM.html
3349-R+43481+L7HCD,HILOS,Tera 40,tera-40,BOBINA HILO ROSA CLARO TERA 40 1200 MTS. C/0458,R-43481-L7HCD,6.54,TERA,40,,Bobina,1200.0,,,Rosa Claro,0458,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3349-R+43481+L7HCD.html
3355-R+43481+BVYOF,HILOS,Tera 40,tera-40,BOBINA HILO ROSA CLARO TERA 40 1200 MTS. C/0658,R-43481-BVYOF,6.54,TERA,40,,Bobina,1200.0,,,Rosa Claro,0658,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3355-R+43481+BVYOF.html
3889-R+43455+XN06S,HILOS,Tera 40,tera-40,BOBINA HILO ROSA CLARO TERA 40 400 MTS. C/0458,R-43455-XN06S,2.29,TERA,40,,Bobina,400.0,,,Rosa Claro,0458,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3889-R+43455+XN06S.html
3702-R+43455+SJGHL,HILOS,Tera 40,tera-40,BOBINA HILO ROSA CLARO TERA 40 400 MTS. C/0658,R-43455-SJGHL,2.29,TERA,40,,Bobina,400.0,,,Rosa Claro,0658,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3702-R+43455+SJGHL.html
561-R+43494,HILOS,Tera 40,tera-40,BOBINA HILO ROSA FUCSIA TERA 40 1200 MTS. C/0382,R-43494,6.54,TERA,40,,Bobina,1200.0,,,Rosa,0382,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/561-R+43494.html
535-R+43468,HILOS,Tera 40,tera-40,BOBINA HILO ROSA FUCSIA TERA 40 400 MTS. C/0382,R-43468,2.29,TERA,40,,Bobina,400.0,,,Rosa,0382,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/535-R+43468.html
4035-R+43481+KO8T0,HILOS,Tera 40,tera-40,BOBINA HILO ROSA OSCURO TERA 40 1200 MTS. C/0052,R-43481-KO8T0,6.54,TERA,40,,Bobina,1200.0,,,Rosa Oscuro,0052,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/4035-R+43481+KO8T0.html
3871-R+43455+8AOQX,HILOS,Tera 40,tera-40,BOBINA HILO ROSA OSCURO TERA 40 400 MTS. C/0052,R-43455-8AOQX,2.29,TERA,40,,Bobina,400.0,,,Rosa Oscuro,0052,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3871-R+43455+8AOQX.html
3351-R+43481+FWPU4,HILOS,Tera 40,tera-40,BOBINA HILO ROSA TERA 40 1200 MTS. C/0473,R-43481-FWPU4,6.54,TERA,40,,Bobina,1200.0,,,Rosa,0473,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3351-R+43481+FWPU4.html
3891-R+43455+SOYYL,HILOS,Tera 40,tera-40,BOBINA HILO ROSA TERA 40 400 MTS. C/0473,R-43455-SOYYL,2.29,TERA,40,,Bobina,400.0,,,Rosa,0473,,,,,,,,,,false,,false,Grosor + Formato + Color,D,1,false,false,false,true,false,false,https://canodiy.es/tera-40/3891-R+43455+SOYYL.html
